#ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS	STD
604	2002	2002	2202	0	200	2	95	1.39
605	2005	2005	2207	0	202	2	95	1.38
606	2005	2005	2207	0	202	2	95	1.38
607	2007	2006	2209	1	203	3	95	1.38
608	2005	2005	2207	0	202	2	95	1.38
609	2001	2001	2201	0	200	2	95	1.39
610	2005	2005	2205	0	200	2	95	1.39
611	2007	2006	2209	1	203	3	95	1.39
612	2005	2005	2207	0	202	2	95	1.39
613	2005	2005	2207	0	202	2	95	1.39
614	2004	2004	2206	0	202	2	95	1.39
615	2006	2005	2206	1	201	3	95	1.38
616	2005	2005	2207	0	202	2	95	1.38
617	2005	2005	2207	0	202	2	95	1.38
618	2005	2005	2207	0	202	2	95	1.38
619	2007	2006	2209	1	203	3	95	1.38
620	2001	2001	2203	0	202	2	95	1.39
621	2005	2005	2207	0	202	2	95	1.39
622	2005	2005	2207	0	202	2	95	1.39
623	2005	2005	2205	0	200	2	95	1.38
624	2005	2005	2207	0	202	2	95	1.38
625	2002	2001	2201	1	200	2	95	1.39
626	2005	2005	2207	0	202	2	95	1.39
627	2005	2005	2205	0	200	2	95	1.39
628	2007	2006	2207	1	201	3	95	1.39
629	2005	2005	2205	0	200	2	95	1.39
630	2005	2005	2205	0	200	2	95	1.39
631	2002	2002	2204	0	202	2	95	1.39
632	2007	2006	2209	1	203	3	95	1.39
633	2005	2005	2205	0	200	2	95	1.39
634	2005	2005	2205	0	200	2	95	1.39
635	2005	2005	2205	0	200	2	95	1.39
636	2003	2002	2205	1	203	3	95	1.39
637	2005	2005	2207	0	202	2	95	1.39
638	2005	2005	2207	0	202	2	95	1.39
639	2005	2005	2207	0	202	2	95	1.39
640	2007	2006	2207	1	201	3	95	1.39
641	2004	2004	2204	0	200	2	95	1.38
642	2004	2004	2206	0	202	2	95	1.38
643	2005	2004	2204	1	200	2	95	1.38
644	2005	2005	2207	0	202	2	95	1.38
645	2005	2005	2207	0	202	2	95	1.38
646	2005	2005	2205	0	200	2	95	1.38
647	2001	2001	2201	0	200	2	95	1.39
648	2005	2005	2207	0	202	2	95	1.39
649	2007	2006	2207	1	201	3	95	1.39
650	2005	2005	2207	0	202	2	95	1.38
651	2006	2005	2207	1	202	2	95	1.38
652	2002	2002	2202	0	200	2	95	1.39
653	2007	2006	2209	1	203	3	95	1.39
654	2005	2005	2206	0	201	2	95	1.38
655	2005	2005	2207	0	202	2	95	1.38
656	2005	2005	2207	0	202	2	95	1.38
657	2007	2006	2209	1	203	3	95	1.38
658	2002	2002	2202	0	200	2	95	1.39
659	2005	2005	2205	0	200	2	95	1.38
660	2005	2005	2207	0	202	2	95	1.38
661	2007	2006	2209	1	203	3	95	1.38
662	2005	2005	2207	0	202	2	95	1.38
663	2001	2001	2203	0	202	2	95	1.39
664	2005	2005	2207	0	202	2	95	1.39
665	2007	2006	2209	1	203	3	95	1.39
666	2005	2005	2207	0	202	2	95	1.39
667	2005	2005	2207	0	202	2	95	1.39
668	2003	2003	2205	0	202	2	95	1.39
669	2003	2003	2205	0	202	2	95	1.39
670	2005	2005	2205	0	200	2	95	1.39
671	2005	2005	2205	0	200	2	95	1.38
672	2005	2005	2207	0	202	2	95	1.38
673	2005	2005	2205	0	200	2	95	1.38
674	2003	2002	2205	1	203	3	95	1.39
675	2005	2005	2207	0	202	2	95	1.38
676	2005	2005	2207	0	202	2	95	1.38
677	2005	2005	2205	0	200	2	95	1.38
678	2007	2006	2207	1	201	3	95	1.38
679	2001	2001	2203	0	202	2	95	1.39
680	2004	2005	2205	-1	200	2	95	1.39
681	2005	2005	2205	0	200	2	95	1.39
682	2007	2005	2206	2	201	3	95	1.39
683	2005	2005	2205	0	200	2	95	1.38
684	2004	2004	2204	0	200	2	95	1.38
685	2002	2002	2202	0	200	2	95	1.39
686	2007	2005	2208	2	203	3	95	1.39
687	2005	2005	2205	0	200	2	95	1.38
688	2005	2005	2205	0	200	2	95	1.38
689	2005	2005	2207	0	202	2	95	1.38
690	2003	2002	2205	1	203	3	95	1.39
691	2005	2006	2204	-1	198	2	95	1.39
692	2005	2005	2207	0	202	2	95	1.38
693	2005	2005	2207	0	202	2	95	1.38
694	2005	2005	2207	0	202	2	95	1.38
695	2003	2003	2205	0	202	2	95	1.38
696	2004	2004	2206	0	202	2	95	1.38
697	2005	2005	2207	0	202	2	95	1.38
698	2005	2005	2207	0	202	2	95	1.38
699	2007	2006	2209	1	203	3	95	1.38
700	2005	2006	2204	-1	198	2	95	1.38
701	2001	2001	2201	0	200	2	95	1.39
702	2005	2004	2204	1	200	2	95	1.39
703	2006	2006	2207	0	201	3	95	1.39
704	2005	2005	2205	0	200	2	95	1.38
705	2005	2005	2205	0	200	2	95	1.38
706	2001	2001	2201	0	200	2	95	1.39
707	2007	2006	2207	1	201	3	95	1.39
708	2005	2005	2207	0	202	2	95	1.39
709	2005	2005	2207	0	202	2	95	1.39
710	2005	2005	2207	0	202	2	95	1.39
711	2006	2005	2208	1	203	3	95	1.39
712	2003	2003	2205	0	202	2	95	1.39
713	2005	2005	2207	0	202	2	95	1.38
714	2005	2005	2207	0	202	2	95	1.38
715	2007	2006	2209	1	203	3	95	1.38
716	2005	2004	2202	1	198	2	95	1.38
717	2001	2001	2203	0	202	2	95	1.39
718	2004	2004	2204	0	200	2	95	1.39
719	2005	2005	2207	0	202	2	95	1.39
720	2005	2005	2207	0	202	2	95	1.39
721	2005	2005	2207	0	202	2	95	1.39
722	2002	2002	2204	0	202	2	95	1.39
723	2005	2005	2207	0	202	2	95	1.39
724	2007	2006	2209	1	203	3	95	1.39
725	2005	2005	2207	0	202	2	95	1.39
726	2005	2005	2207	0	202	2	95	1.39
727	2005	2005	2207	0	202	2	95	1.38
728	2003	2002	2205	1	203	3	95	1.39
729	2005	2005	2207	0	202	2	95	1.39
730	2005	2005	2205	0	200	2	95	1.38
731	2004	2005	2205	-1	200	2	95	1.38
732	2007	2007	2206	0	199	3	95	1.39
733	2001	2001	2203	0	202	2	95	1.39
734	2005	2005	2207	0	202	2	95	1.39
735	2005	2005	2207	0	202	2	95	1.39
736	2007	2006	2207	1	201	3	95	1.39
737	2005	2005	2205	0	200	2	95	1.39
738	2004	2004	2204	0	200	2	95	1.39
739	2004	2004	2206	0	202	2	95	1.39
740	2005	2005	2207	0	202	2	95	1.39
741	2005	2005	2205	0	200	2	95	1.39
742	2004	2004	2206	0	202	2	95	1.38
743	2004	2005	2205	-1	200	2	95	1.38
744	2001	2001	2203	0	202	2	95	1.39
745	2007	2006	2209	1	203	3	95	1.39
746	2005	2005	2207	0	202	2	95	1.39
747	2005	2005	2205	0	200	2	95	1.39
748	2005	2005	2207	0	202	2	95	1.39
749	2003	2002	2205	1	203	3	95	1.39
750	2005	2005	2207	0	202	2	95	1.39
751	2005	2005	2207	0	202	2	95	1.39
752	2005	2005	2206	0	201	2	95	1.39
753	2007	2006	2209	1	203	3	95	1.39
754	2005	2005	2207	0	202	2	95	1.39
755	2002	2002	2204	0	202	2	95	1.39
756	2005	2005	2207	0	202	2	95	1.39
757	2007	2006	2209	1	203	3	95	1.39
758	2005	2005	2207	0	202	2	95	1.39
759	2005	2005	2207	0	202	2	95	1.39
760	2001	2001	2201	0	200	2	95	1.39
761	2007	2006	2207	1	201	3	95	1.39
762	2005	2005	2207	0	202	2	95	1.39
763	2005	2005	2207	0	202	2	95	1.39
764	2005	2005	2207	0	202	2	95	1.39
765	2003	2003	2205	0	202	2	95	1.39
766	2004	2004	2206	0	202	2	95	1.39
767	2005	2005	2207	0	202	2	95	1.39
768	2005	2005	2207	0	202	2	95	1.39
769	2005	2005	2205	0	200	2	95	1.39
770	2007	2006	2209	1	203	3	95	1.39
771	2001	2001	2203	0	202	2	95	1.39
772	2005	2005	2207	0	202	2	95	1.39
773	2005	2005	2207	0	202	2	95	1.39
774	2007	2006	2209	1	203	3	95	1.39
775	2005	2005	2207	0	202	2	95	1.39
776	2001	2001	2203	0	202	2	95	1.39
777	2005	2005	2207	0	202	2	95	1.39
778	2007	2006	2209	1	203	3	95	1.39
779	2005	2005	2207	0	202	2	95	1.39
780	2005	2005	2207	0	202	2	95	1.39
781	2004	2004	2206	0	202	2	95	1.39
782	2006	2005	2207	1	202	3	95	1.39
783	2005	2004	2204	1	200	2	95	1.39
784	2005	2004	2206	1	202	2	95	1.39
785	2005	2004	2204	1	200	2	95	1.39
786	2007	2006	2209	1	203	3	95	1.39
787	2001	2001	2201	0	200	2	95	1.39
788	2005	2005	2205	0	200	2	95	1.39
789	2005	2005	2207	0	202	2	95	1.39
790	2005	2005	2207	0	202	2	95	1.39
791	2005	2005	2207	0	202	2	95	1.39
792	2002	2002	2204	0	202	2	95	1.39
793	2005	2005	2207	0	202	2	95	1.39
794	2005	2005	2207	0	202	2	95	1.39
795	2007	2006	2209	1	203	3	95	1.39
796	2005	2005	2207	0	202	2	95	1.39
797	2005	2005	2205	0	200	2	95	1.39
798	2002	2002	2204	0	202	2	95	1.39
799	2007	2006	2209	1	203	3	95	1.39
800	2005	2005	2207	0	202	2	95	1.39
801	2005	2005	2207	0	202	2	95	1.39
802	2005	2005	2207	0	202	2	95	1.39
803	2003	2002	2203	1	201	3	95	1.39
804	2005	2005	2207	0	202	2	95	1.39
805	2005	2005	2207	0	202	2	95	1.39
806	2005	2005	2207	0	202	2	95	1.39
807	2007	2006	2209	1	203	3	95	1.39
808	2002	2002	2204	0	202	2	95	1.39
809	2005	2005	2207	0	202	2	95	1.39
810	2005	2005	2206	0	201	2	95	1.39
811	2007	2006	2209	1	203	3	95	1.39
812	2005	2005	2207	0	202	2	95	1.39
813	2005	2005	2207	0	202	2	95	1.39
814	2002	2002	2201	0	199	2	95	1.39
815	2005	2004	2204	1	200	2	95	1.39
816	2005	2005	2208	0	203	3	95	1.39
817	2005	2005	2207	0	202	2	95	1.39
818	2005	2005	2207	0	202	2	95	1.39
819	2001	2001	2203	0	202	2	95	1.39
820	2007	2005	2204	2	199	3	95	1.39
821	2006	2005	2205	1	200	2	95	1.39
822	2005	2004	2204	1	200	2	95	1.39
823	2005	2005	2205	0	200	2	95	1.39
824	2005	2005	2206	0	201	3	95	1.39
825	2004	2004	2204	0	200	2	95	1.39
826	2005	2005	2203	0	198	2	95	1.38
827	2005	2004	2204	1	200	2	95	1.38
828	2007	2006	2207	1	201	3	95	1.38
829	2005	2005	2205	0	200	2	95	1.38
830	2001	2001	2201	0	200	2	95	1.39
831	2006	2005	2205	1	200	2	95	1.39
832	2007	2006	2211	1	205	3	95	1.39
833	2005	2005	2207	0	202	2	95	1.39
834	2005	2005	2207	0	202	2	95	1.39
835	2001	2001	2203	0	202	2	95	1.39
836	2007	2006	2209	1	203	3	95	1.39
837	2005	2005	2207	0	202	2	95	1.39
838	2005	2005	2207	0	202	2	95	1.39
839	2005	2005	2205	0	200	2	95	1.39
840	2005	2005	2203	0	198	2	95	1.39
841	2004	2004	2205	0	201	3	95	1.39
842	2005	2005	2205	0	200	2	95	1.39
843	2005	2005	2205	0	200	2	95	1.39
844	2005	2005	2205	0	200	2	95	1.38
845	2007	2006	2207	1	201	3	95	1.38
846	2001	2001	2201	0	200	2	95	1.39
847	2005	2005	2205	0	200	2	95	1.39
848	2005	2005	2205	0	200	2	95	1.39
849	2007	2006	2207	1	201	3	95	1.39
850	2005	2005	2207	0	202	2	95	1.39
851	2002	2002	2202	0	200	2	95	1.39
852	2005	2005	2207	0	202	2	95	1.39
853	2007	2006	2209	1	203	3	95	1.39
854	2005	2005	2207	0	202	2	95	1.39
855	2005	2005	2207	0	202	2	95	1.39
856	2005	2005	2205	0	200	2	95	1.39
857	2004	2003	2206	1	203	3	95	1.39
858	2005	2005	2207	0	202	2	95	1.39
859	2005	2005	2206	0	201	2	95	1.39
860	2005	2005	2207	0	202	2	95	1.38
861	2005	2005	2209	0	204	2	95	1.38
862	2001	2001	2203	0	202	2	95	1.39
863	2005	2005	2205	0	200	2	95	1.39
864	2005	2005	2207	0	202	2	95	1.39
865	2005	2005	2207	0	202	2	95	1.39
866	2007	2006	2209	1	203	3	95	1.39
867	2002	2002	2204	0	202	2	95	1.39
868	2005	2005	2207	0	202	2	95	1.39
869	2005	2005	2207	0	202	2	95	1.39
870	2007	2006	2209	1	203	3	95	1.39
871	2005	2005	2207	0	202	2	95	1.39
872	2005	2005	2207	0	202	2	95	1.39
873	2001	2001	2203	0	202	2	95	1.39
874	2007	2006	2209	1	203	3	95	1.39
875	2005	2005	2207	0	202	2	95	1.39
876	2005	2005	2207	0	202	2	95	1.39
877	2005	2005	2207	0	202	2	95	1.39
878	2003	2002	2205	1	203	3	95	1.39
879	2005	2005	2207	0	202	2	95	1.39
880	2005	2005	2207	0	202	2	95	1.39
881	2005	2005	2207	0	202	2	95	1.39
882	2007	2006	2209	1	203	3	95	1.39
883	2004	2003	2203	1	200	2	95	1.39
884	2004	2004	2206	0	202	2	95	1.39
885	2005	2005	2207	0	202	2	95	1.39
886	2005	2005	2205	0	200	2	95	1.39
887	2005	2005	2207	0	202	2	95	1.38
888	2005	2005	2207	0	202	2	95	1.38
889	2001	2001	2203	0	202	2	95	1.39
890	2005	2005	2207	0	202	2	95	1.39
891	2007	2006	2209	1	203	3	95	1.39
892	2005	2005	2207	0	202	2	95	1.39
893	2005	2005	2207	0	202	2	95	1.39
894	2001	2001	2203	0	202	2	95	1.39
895	2007	2006	2208	1	202	3	95	1.39
896	2005	2005	2206	0	201	2	95	1.39
897	2005	2005	2205	0	200	2	95	1.39
898	2005	2005	2207	0	202	2	95	1.39
899	2006	2005	2208	1	203	3	95	1.39
900	2004	2004	2204	0	200	2	95	1.39
901	2005	2005	2207	0	202	2	95	1.39
902	2005	2005	2205	0	200	2	95	1.39
903	2007	2006	2208	1	202	3	95	1.39
904	2005	2004	2204	1	200	2	95	1.39
905	2000	2000	2200	0	200	2	95	1.39
906	2005	2005	2207	0	202	2	95	1.39
907	2007	2006	2207	1	201	3	95	1.39
908	2005	2006	2204	-1	198	2	95	1.39
909	2005	2005	2207	0	202	2	95	1.39
910	2001	2001	2203	0	202	2	95	1.40
911	2005	2005	2207	0	202	2	95	1.40
912	2005	2005	2207	0	202	2	95	1.39
913	2005	2005	2205	0	200	2	95	1.39
914	2005	2005	2205	0	200	2	95	1.39
915	2004	2004	2206	0	202	2	95	1.39
916	2004	2003	2206	1	203	3	95	1.39
917	2005	2005	2207	0	202	2	95	1.39
918	2005	2005	2207	0	202	2	95	1.39
919	2005	2005	2207	0	202	2	95	1.39
920	2007	2006	2209	1	203	3	95	1.39
921	2001	2001	2203	0	202	2	95	1.39
922	2005	2005	2207	0	202	2	95	1.39
923	2004	2004	2204	0	200	2	95	1.39
924	2007	2006	2208	1	202	3	95	1.39
925	2005	2005	2205	0	200	2	95	1.39
926	2002	2002	2204	0	202	2	95	1.39
927	2005	2005	2205	0	200	2	95	1.39
928	2007	2006	2209	1	203	3	95	1.39
929	2005	2005	2205	0	200	2	95	1.39
930	2005	2005	2205	0	200	2	95	1.39
931	2005	2005	2207	0	202	2	95	1.39
932	2004	2002	2201	2	199	3	95	1.39
933	2005	2005	2205	0	200	2	95	1.39
934	2004	2005	2205	-1	200	2	95	1.39
935	2005	2005	2205	0	200	2	95	1.39
936	2006	2005	2203	1	198	2	95	1.39
937	2002	2001	2200	1	199	3	95	1.40
938	2005	2005	2205	0	200	2	95	1.39
939	2005	2005	2207	0	202	2	95	1.39
940	2005	2005	2207	0	202	2	95	1.39
941	2007	2006	2207	1	201	3	95	1.39
942	2002	2001	2204	1	203	3	95	1.40
943	2005	2005	2207	0	202	2	95	1.40
944	2005	2005	2207	0	202	2	95	1.40
945	2007	2006	2209	1	203	3	95	1.40
946	2005	2005	2205	0	200	2	95	1.40
947	2005	2005	2207	0	202	2	95	1.39
948	2002	2002	2204	0	202	2	95	1.40
949	2006	2005	2206	1	201	3	95	1.40
950	2005	2005	2207	0	202	2	95	1.40
951	2005	2005	2207	0	202	2	95	1.39
952	2005	2004	2204	1	200	2	95	1.39
953	2003	2002	2205	1	203	3	95	1.40
954	2005	2005	2207	0	202	2	95	1.40
955	2005	2006	2204	-1	198	2	95	1.40
956	2005	2005	2207	0	202	2	95	1.39
957	2006	2005	2206	1	201	3	95	1.39
958	2002	2002	2204	0	202	2	95	1.40
959	2005	2005	2205	0	200	2	95	1.39
960	2005	2005	2205	0	200	2	95	1.39
961	2005	2005	2205	0	200	2	95	1.39
962	2005	2005	2206	0	201	3	95	1.39
963	2005	2005	2205	0	200	2	95	1.39
964	2001	2001	2203	0	202	2	95	1.40
965	2005	2005	2205	0	200	2	95	1.40
966	2007	2006	2207	1	201	3	95	1.40
967	2005	2005	2205	0	200	2	95	1.39
968	2005	2005	2205	0	200	2	95	1.39
969	2001	2001	2201	0	200	2	95	1.40
970	2007	2006	2209	1	203	3	95	1.40
971	2005	2005	2205	0	200	2	95	1.40
972	2005	2005	2207	0	202	2	95	1.40
973	2005	2005	2205	0	200	2	95	1.40
974	2005	2004	2205	1	201	3	95	1.40
975	2005	2005	2205	0	200	2	95	1.40
976	2005	2005	2203	0	198	2	95	1.39
977	2005	2005	2207	0	202	2	95	1.39
978	2007	2006	2209	1	203	3	95	1.39
979	2005	2005	2207	0	202	2	95	1.39
980	2002	2001	2203	1	202	2	95	1.40
981	2005	2005	2207	0	202	2	95	1.40
982	2005	2005	2209	0	204	2	95	1.40
983	2005	2005	2207	0	202	2	95	1.40
984	2005	2005	2207	0	202	2	95	1.39
985	2001	2001	2203	0	202	2	95	1.40
986	2005	2005	2207	0	202	2	95	1.40
987	2007	2006	2209	1	203	3	95	1.40
988	2005	2005	2207	0	202	2	95	1.40
989	2005	2005	2207	0	202	2	95	1.40
990	2004	2004	2206	0	202	2	95	1.40
991	2006	2005	2204	1	199	3	95	1.40
992	2005	2005	2203	0	198	2	95	1.39
993	2005	2005	2207	0	202	2	95	1.39
994	2005	2005	2207	0	202	2	95	1.39
995	2007	2006	2208	1	202	3	95	1.39
996	2001	2001	2203	0	202	2	95	1.40
997	2005	2005	2207	0	202	2	95	1.40
998	2005	2005	2206	0	201	2	95	1.40
999	2007	2006	2209	1	203	3	95	1.40
1000	2006	2006	2204	0	198	2	95	1.40
1001	2001	2001	2203	0	202	2	95	1.40
1002	2005	2005	2207	0	202	2	95	1.40
1003	2007	2005	2206	2	201	3	95	1.40
1004	2005	2004	2204	1	200	2	95	1.40
1005	2004	2004	2204	0	200	2	95	1.40
1006	2003	2003	2205	0	202	2	95	1.40
1007	2003	2003	2203	0	200	2	95	1.40
1008	2005	2005	2205	0	200	2	95	1.40
1009	2005	2005	2205	0	200	2	95	1.40
1010	2005	2005	2205	0	200	2	95	1.40
1011	2005	2005	2205	0	200	2	95	1.40
1012	2003	2002	2205	1	203	3	95	1.40
1013	2005	2005	2207	0	202	2	95	1.40
1014	2005	2005	2207	0	202	2	95	1.40
1015	2005	2005	2205	0	200	2	95	1.40
1016	2007	2006	2209	1	203	3	95	1.40
1017	2001	2001	2201	0	200	2	95	1.40
1018	2005	2005	2207	0	202	2	95	1.40
1019	2005	2005	2207	0	202	2	95	1.40
1020	2007	2006	2207	1	201	3	95	1.40
1021	2004	2004	2206	0	202	2	95	1.40
1022	2003	2003	2203	0	200	2	95	1.40
1023	2004	2004	2202	0	198	2	95	1.40
1024	2006	2006	2207	0	201	3	95	1.40
1025	2005	2005	2203	0	198	2	95	1.40
1026	2005	2005	2203	0	198	2	95	1.40
1027	2005	2005	2205	0	200	2	95	1.40
1028	2003	2002	2203	1	201	3	95	1.40
1029	2005	2005	2205	0	200	2	95	1.40
1030	2005	2005	2205	0	200	2	95	1.40
1031	2005	2005	2205	0	200	2	95	1.39
1032	2005	2005	2205	0	200	2	95	1.39
1033	2001	2001	2201	0	200	2	95	1.40
1034	2005	2005	2205	0	200	2	95	1.40
1035	2005	2005	2206	0	201	2	95	1.40
1036	2005	2005	2206	0	201	2	95	1.40
1037	2007	2006	2209	1	203	3	95	1.40
1038	2004	2004	2206	0	202	2	95	1.40
1039	2004	2004	2204	0	200	2	95	1.40
1040	2005	2005	2207	0	202	2	95	1.39
1041	2007	2006	2209	1	203	3	95	1.39
1042	2005	2005	2205	0	200	2	95	1.39
1043	2005	2005	2205	0	200	2	95	1.39
1044	2001	2001	2203	0	202	2	95	1.40
1045	2007	2006	2209	1	203	3	95	1.40
1046	2005	2005	2207	0	202	2	95	1.40
1047	2005	2005	2205	0	200	2	95	1.40
1048	2005	2005	2205	0	200	2	95	1.40
1049	2003	2002	2203	1	201	3	95	1.40
1050	2005	2005	2207	0	202	2	95	1.40
1051	2005	2005	2207	0	202	2	95	1.40
1052	2005	2005	2207	0	202	2	95	1.39
1053	2007	2006	2209	1	203	3	95	1.40
1054	2004	2004	2204	0	200	2	95	1.39
1055	2004	2004	2204	0	200	2	95	1.39
1056	2005	2004	2204	1	200	2	95	1.39
1057	2004	2004	2204	0	200	2	95	1.39
1058	2005	2004	2207	1	203	3	95	1.39
1059	2005	2005	2207	0	202	2	95	1.39
1060	2001	2001	2203	0	202	2	95	1.40
1061	2005	2005	2205	0	200	2	95	1.39
1062	2007	2006	2209	1	203	3	95	1.39
1063	2005	2005	2205	0	200	2	95	1.39
1064	2005	2005	2207	0	202	2	95	1.39
1065	2001	2001	2203	0	202	2	95	1.40
1066	2007	2006	2209	1	203	3	95	1.40
1067	2005	2005	2207	0	202	2	95	1.40
1068	2005	2005	2207	0	202	2	95	1.40
1069	2005	2005	2207	0	202	2	95	1.40
1070	2006	2005	2208	1	203	3	95	1.39
1071	2004	2003	2203	1	200	2	95	1.39
1072	2005	2005	2207	0	202	2	95	1.39
1073	2005	2005	2207	0	202	2	95	1.39
1074	2006	2006	2207	0	201	3	95	1.39
1075	2005	2005	2205	0	200	2	95	1.39
1076	2001	2001	2201	0	200	2	95	1.40
1077	2005	2005	2207	0	202	2	95	1.40
1078	2005	2005	2210	0	205	3	95	1.40
1079	2005	2005	2206	0	201	2	95	1.40
1080	2005	2005	2207	0	202	2	95	1.39
1081	2001	2001	2203	0	202	2	95	1.40
1082	2005	2005	2207	0	202	2	95	1.40
1083	2007	2006	2207	1	201	3	95	1.40
1084	2007	2007	2209	0	202	2	95	1.40
1085	2005	2005	2205	0	200	2	95	1.40
1086	2004	2004	2206	0	202	2	95	1.40
1087	2005	2004	2207	1	203	3	95	1.40
1088	2005	2005	2206	0	201	2	95	1.40
1089	2005	2005	2205	0	200	2	95	1.40
1090	2005	2005	2206	0	201	2	95	1.40
1091	2007	2006	2207	1	201	3	95	1.40
1092	2002	2001	2201	1	200	2	95	1.40
1093	2005	2004	2206	1	202	2	95	1.40
1094	2005	2005	2205	0	200	2	95	1.40
1095	2007	2006	2209	1	203	3	95	1.40
1096	2005	2005	2207	0	202	2	95	1.40
1097	2002	2001	2199	1	198	2	95	1.40
1098	2005	2005	2205	0	200	2	95	1.40
1099	2007	2006	2207	1	201	3	95	1.40
1100	2005	2005	2207	0	202	2	95	1.40
1101	2005	2005	2207	0	202	2	95	1.40
1102	2001	2001	2203	0	202	2	95	1.40
1103	2005	2004	2204	1	200	2	95	1.40
1104	2005	2005	2205	0	200	2	95	1.40
1105	2005	2005	2207	0	202	2	95	1.40
1106	2005	2005	2207	0	202	2	95	1.40
1107	2002	2002	2202	0	200	2	95	1.40
1108	2007	2006	2209	1	203	3	95	1.40
1109	2005	2005	2207	0	202	2	95	1.40
1110	2005	2005	2207	0	202	2	95	1.40
1111	2005	2005	2203	0	198	2	95	1.40
1112	2006	2005	2206	1	201	3	95	1.40
1113	2004	2004	2206	0	202	2	95	1.40
1114	2005	2005	2207	0	202	2	95	1.40
1115	2005	2005	2205	0	200	2	95	1.40
1116	2007	2006	2209	1	203	3	95	1.40
1117	2005	2005	2207	0	202	2	95	1.40
1118	2002	2002	2204	0	202	2	95	1.40
1119	2005	2005	2207	0	202	2	95	1.40
1120	2007	2006	2209	1	203	3	95	1.40
1121	2005	2005	2205	0	200	2	95	1.40
1122	2005	2005	2207	0	202	2	95	1.40
1123	2001	2001	2203	0	202	2	95	1.40
1124	2007	2006	2207	1	201	3	95	1.40
1125	2005	2005	2205	0	200	2	95	1.40
1126	2005	2005	2207	0	202	2	95	1.40
1127	2005	2005	2207	0	202	2	95	1.40
1128	2001	2001	2201	0	200	2	95	1.40
1129	2005	2005	2205	0	200	2	95	1.40
1130	2005	2005	2207	0	202	2	95	1.40
1131	2006	2005	2203	1	198	2	95	1.40
1132	2005	2005	2203	0	198	2	95	1.40
1133	2004	2003	2204	1	201	3	95	1.40
1134	2005	2005	2207	0	202	2	95	1.40
1135	2005	2005	2207	0	202	2	95	1.40
1136	2005	2005	2207	0	202	2	95	1.40
1137	2007	2006	2207	1	201	3	95	1.40
1138	2003	2003	2205	0	202	2	95	1.40
1139	2004	2004	2206	0	202	2	95	1.40
1140	2005	2005	2207	0	202	2	95	1.40
1141	2007	2006	2207	1	201	3	95	1.40
1142	2005	2006	2204	-1	198	2	95	1.40
1143	2005	2004	2206	1	202	2	95	1.40
1144	2002	2003	2203	-1	200	2	95	1.40
1145	2007	2006	2207	1	201	3	95	1.40
1146	2005	2005	2205	0	200	2	95	1.40
1147	2005	2005	2207	0	202	2	95	1.40
1148	2005	2005	2205	0	200	2	95	1.40
1149	2003	2002	2205	1	203	3	95	1.40
1150	2005	2005	2207	0	202	2	95	1.40
1151	2005	2005	2207	0	202	2	95	1.40
1152	2006	2005	2205	1	200	2	95	1.40
1153	2005	2005	2205	0	200	2	95	1.40
1154	2001	2001	2204	0	203	3	95	1.40
1155	2005	2005	2206	0	201	2	95	1.40
1156	2005	2005	2203	0	198	2	95	1.40
1157	2005	2005	2207	0	202	2	95	1.40
1158	2007	2006	2209	1	203	3	95	1.40
1159	2001	2001	2203	0	202	2	95	1.40
1160	2005	2005	2205	0	200	2	95	1.40
1161	2005	2005	2207	0	202	2	95	1.40
1162	2007	2006	2207	1	201	3	95	1.40
1163	2005	2004	2204	1	200	2	95	1.40
1164	2003	2003	2204	0	201	2	95	1.40
1165	2004	2004	2206	0	202	2	95	1.40
1166	2007	2006	2209	1	203	3	95	1.40
1167	2005	2005	2207	0	202	2	95	1.40
1168	2005	2005	2206	0	201	2	95	1.40
1169	2005	2005	2205	0	200	2	95	1.40
1170	2004	2003	2206	1	203	3	95	1.40
1171	2005	2005	2207	0	202	2	95	1.40
1172	2005	2005	2207	0	202	2	95	1.40
1173	2005	2005	2207	0	202	2	95	1.40
1174	2005	2005	2209	0	204	2	95	1.39
1175	2001	2001	2203	0	202	2	95	1.40
1176	2005	2005	2207	0	202	2	95	1.40
1177	2005	2005	2207	0	202	2	95	1.40
1178	2005	2005	2205	0	200	2	95	1.40
1179	2007	2006	2209	1	203	3	95	1.40
1180	2001	2001	2203	0	202	2	95	1.40
1181	2005	2005	2207	0	202	2	95	1.40
1182	2005	2005	2207	0	202	2	95	1.40
1183	2007	2006	2209	1	203	3	95	1.40
1184	2005	2005	2207	0	202	2	95	1.40
1185	2001	2001	2203	0	202	2	95	1.40
1186	2005	2005	2207	0	202	2	95	1.40
1187	2007	2006	2207	1	201	3	95	1.40
1188	2005	2005	2205	0	200	2	95	1.40
1189	2005	2005	2207	0	202	2	95	1.40
1190	2003	2003	2203	0	200	2	95	1.40
1191	2006	2005	2206	1	201	3	95	1.40
1192	2005	2005	2207	0	202	2	95	1.40
1193	2005	2004	2206	1	202	2	95	1.40
1194	2005	2005	2207	0	202	2	95	1.40
1195	2007	2006	2207	1	201	3	95	1.40
1196	2003	2002	2204	1	202	2	95	1.40
1197	2005	2005	2207	0	202	2	95	1.40
1198	2005	2005	2206	0	201	2	95	1.40
1199	2004	2005	2205	-1	200	2	95	1.40
1200	2004	2005	2205	-1	200	2	95	1.40
